tweetID,crisisname,period,relatedness_annotation,urgency_annotation,intention_annotation
 819303018550140928,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819213089333768192,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819208920757665792,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819279978911109120,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819293587401801728,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819206649403625472,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819136726790610944,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819135126068199424,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819163335941820416,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819095299012562944,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819276285717467136,Egon,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819100850568171520,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819205671191244800,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819237233463066624,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819037374009278464,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819205339577024512,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819203796387688448,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819228315265290240,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819073312089325568,Egon,Before,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 818987091740737536,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819279599125282816,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819153172908429312,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819231510020628480,Egon,Before,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819724874260377600,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819630277982961664,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819902617665077248,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819660707616751616,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819673813101244416,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819610084972068864,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819589225360330752,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819894343494299648,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819553666801762304,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819882600261177344,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819690640992825344,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819677151247171584,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819620571952640000,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819679844468424704,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819666577054461952,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819563042119843840,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819666135578775552,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819823153425817600,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819807727840935936,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819844975445864448,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819985694714134528,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819562489574752256,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819637375169130496,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819621538718744576,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819591836092272640,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 820039395487182848,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819867480424325120,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819683654414856192,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819659443721932800,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819582663367467008,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819680746688434176,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819655255050874880,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819646880523124736,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819651173351297024,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819619972771155968,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819862101426573312,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819614118760091648,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819646881173217280,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819628928809758720,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819716905057525760,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819639977407578112,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819588529751814144,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 820027481289871360,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819571141668958208,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819989394119659520,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819994890947985408,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819671979376734208,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819631746966814720,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819659708143468544,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819639576855724032,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819643130924400640,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819636899371515904,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819808491153936384,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819844732851470336,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819610573671464960,Egon,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 819931454843088896,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819645518041284608,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819513626096730112,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819891948303564800,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819630544816377856,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819613711694462976,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819652198762237952,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819623861809512448,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819662867049906176,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819586069737930752,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819633349354541056,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819633727311663104,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819693469341978624,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819926449209622528,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819618692141117440,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819667787593420800,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819652486969573376,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819659286687191040,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819835793174908928,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819607744533635072,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819631082647724032,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819626072069341184,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819649252225937408,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819651957325500416,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819847380350550016,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819669418846339072,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819629957240520704,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819673972254113792,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819866902738694144,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819942515348570112,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819594730967367680,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819629188797841408,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819653551467143168,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819638629567959040,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819594708229963776,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819877087297343488,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819967839666835456,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819670768632135680,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819600976256626688,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819599765247819776,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819626345714028544,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819600305331601408,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819641899996905472,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819916966873939968,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819580182348623872,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819622123870318592,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819678643446280192,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819654608318558208,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819646775720050688,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819641614482210816,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819656034184785920,Egon,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 819847042486898688,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 819657717140824064,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819672212382760960,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819623284673286144,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819663885846220800,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819666170534096896,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819821417864773632,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819873881062313984,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819680190423040000,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819619584139554816,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819599233158418432,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819691199464357888,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819879976308736000,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819602280957747200,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819646087346716672,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 820047023034499072,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819656596779319296,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819644026093785088,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819944630112243712,Egon,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 819635097544626176,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819647046269317120,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819983027107483648,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819585253731926016,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819669519396466688,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819734342314459136,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819608252082176000,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819808870709141504,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819672710078984192,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819667357589180416,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 819669652183928832,Egon,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
